text,level,quantPalavras,virgula,quantStopWords,canonicas
 Só que ele não enxergava bem e um dia,1,10,0,50.0,0.0
"Prendedor de sonhos, de João Anzanello Carrascoza, Scipione",1,10,2,20.0,30.0
"O personagem Zelito traquitana, único inventor da cidade, ao remexer em seus velhos inventos, encontra a máquina de fabricar sonhos e resolve consertá-la",1,27,3,14.814814814814813,14.814814814814813
" Mas, por algum defeito em seu mecanismo, em vez de produzir os seus próprios, a máquina começa a prender os sonhos de toda a população, espalhando um clima de desencanto pela cidade",1,37,4,37.83783783783784,18.91891891891892
"Juntos somos ótimos, de Franz-Joseph Huainigg, Scipione",1,9,2,22.22222222222222,11.11111111111111
Em uma classe inclusiva as crianças se divertem e se ajudam mutuamente,1,12,0,33.33333333333333,16.666666666666664
" Cada criança tem uma história diferente, mas necessidades em comum",1,12,1,33.33333333333333,8.333333333333332
 Uma história sensível que mostra como as crianças aprendem umas com as outras,1,14,0,50.0,7.142857142857142
"Osama Bin Laden, Terrorismo",2,5,1,0.0,0.0
" Em 1979, a União Soviética invadiu o Afeganistão e fez subir os termômetros da Guerra Fria",2,18,1,16.666666666666664,5.555555555555555
 Os EUA temiam que o país montanhoso da Ásia Central fosse o primeiro passo para uma expansão comunista por todo o Oriente Médio,2,24,0,29.166666666666668,12.5
" No início dos anos 80, o presidente americano Ronald Reagan decidiu agir: forneceu armas e dinheiro para milhares de guerrilheiros voluntários árabes, os mujahedin, que lutavam contra a ocupação",2,34,3,17.647058823529413,8.823529411764707
" Extenuada, a URSS se retirou do Afeganistão em 1989 e implodiu dois anos depois",2,16,1,31.25,12.5
 Os EUA ficaram tão exultantes com a vitória que demoraram a perceber o monstro que haviam criado,2,18,0,22.22222222222222,0.0
" A agência de inteligência americana – CIA – abandonou o Afeganistão à própria sorte, sem se preocupar com o exército de fanáticos que ajudara a treinar",2,28,1,25.0,10.714285714285714
" Para os mujahedin, o islã tinha expulsado os comunistas, independentemente da ajuda americana",2,16,2,18.75,12.5
" E agora, obtida a primeira vitória, estavam dispostos a atacar a outra superpotência infiel: os EUA",2,20,2,20.0,0.0
 Seu líder era um tal de Osama bin Laden,2,10,0,40.0,10.0
 A CIA demorou a reconhecer a ameaça que Bin Laden representava,2,12,0,8.333333333333332,0.0
" Primeiro, ignorou a criação da Al-Qaeda, em 1988",2,11,2,18.181818181818183,9.090909090909092
" Depois, subestimou o crescimento da rede no início dos anos 90",2,13,1,23.076923076923077,23.076923076923077
 Quem confessa isso é ninguém menos que Richard A,2,10,0,40.0,0.0
" Clarke, então chefe do Conselho Nacional de Segurança dos EUA",2,12,1,33.33333333333333,16.666666666666664
" “O nome de Osama bin Laden começou a aparecer frequentemente nos informes secretos de 1993 e 1994, mas a agência continuava se referindo a ele como um meninão abastado que apenas distribuía cheques a grupos terroristas”, escreve Clarke no livro Contra Todos os Inimigos (Ed",2,51,2,23.52941176470588,11.76470588235294
 W11),2,3,0,0.0,0.0
" Quando a ficha da CIA finalmente caiu, em 1996, a Al-Qaeda já era a principal rede global de terrorismo",2,22,2,22.727272727272727,13.636363636363635
" E até hoje ela está por aí, ameaçando e semeando o pânico pelo mundo – embora Bin Laden agora esteja morto",2,23,1,34.78260869565217,8.695652173913043
 As ligações entre aminoácidos denominam-se por ligações peptidicas e estabelecem-se entre o grupo amina de um aminoácido e o grupo carboxila de outro aminoácido e dá-se a perda de uma molécula de água,3,34,0,32.35294117647059,11.76470588235294
" Portanto, as proteínas são complexos constituídas por cadeias de aminoácido ligadas por ligações peptídicas",3,16,1,31.25,6.25
" São macromoléculas com, no mínimo centenas de aminoácidos",3,10,1,30.0,20.0
 São polímeros que se originam de uma reação de polimerização de aminoácidos que são os monômeros,3,17,0,52.94117647058824,23.52941176470588
" Ácido nucléico é um tipo de composto químico, de elevado peso molecular, que possui ácido fosfórico, açúcares e bases purínicas e pirimidinicas",3,26,3,23.076923076923077,15.384615384615385
 Ocorrem em todas as células vivas e são responsáveis pelo armazenamento e transmissão da informação genética e por sua tradução que é expressa pela síntese precisa das proteínas,3,29,0,41.37931034482759,10.344827586206897
 (Ver: DNA e RNA)A borracha é o produto primário do cozimento do látex da seringueira,3,18,0,22.22222222222222,16.666666666666664
 Hoje a borracha sintética pode ser produzida a partir de derivados de petróleo,3,14,0,35.714285714285715,28.57142857142857
" O chamado ciclo da borracha é parte influente da história econômica e social do Brasil, notadamente da região da Amazônia na qual, a partir da extração e comercialização da borracha, ocorreu grande expansão na colonização desta região do Brasil, atraindo riqueza e causando transformação cultural e social e grande impulso à cidade de Manaus, até hoje maior centro e capital do estado do Amazonas",3,71,5,33.80281690140845,23.943661971830984
" São polímeros formados por reações que seguem mecanismos radicalares, essas reações prosseguem em três etapas: uma de iniciação, uma de propagação e uma de terminação",3,29,2,37.93103448275862,10.344827586206897
" No geral, a etapa de iniciação é realizada por apenas uma reação, onde o iniciador sofre uma quebra homolítica, e as etapas posteriores são compostas por várias reações",3,32,3,34.375,6.25
" Exemplos de polímeros de adição: polietileno, poliestireno, PVC e teflon",3,14,2,14.285714285714285,14.285714285714285
" Os polímeros de condensação são obtidos pela reação de dois monômeros, com a eliminação de uma substância mais simples (como a água, o ácido clorídrico) e, às vezes por rearranjos entre as moléculas dos monômeros",3,42,3,38.095238095238095,11.904761904761903
" Como exemplo podemos citar os poliésteres, que são polímeros obtidos pela estratificação entre um poliácido e um poliálcool, repetidas muitas vezes",3,24,2,37.5,8.333333333333332
 Poliéster e poliamida,3,4,0,0.0,0.0
" Quanto a reciclagem somente plásticos consumidos em massa, como o PE e PET, apresentam bom potencial econômico",3,20,2,20.0,10.0
 Outro problema é o fato de os plásticos reciclados serem encarados como material de segunda classe,3,17,0,35.294117647058826,23.52941176470588
" A reciclagem não é possível, a alternativa é queimar os plásticos, transformando-os em energia",3,17,2,35.294117647058826,0.0
" Porém os que apresentam halogênio, como o PVC e o PTFE, geram gases tóxicos na queima",3,19,2,21.052631578947366,10.526315789473683
 Para que isso não ocorra esse material deve ser encaminhado para dehalogenação antes da queima,3,16,0,56.25,25.0
 Os Polímeros atingem o meio ambiente por emissão de gases de efeito estufa e por contaminar os lencóis freaticos,3,20,0,30.0,10.0
"Álem disso,o exesso deles no meio ambiente pode provocar o desencadeamento da cadeia alimentar",3,17,1,35.294117647058826,17.647058823529413
" Ainda pode acabar com um tipo de espécia chamada ""álvuruns tepfoluns copbacetim"", que elimina alguns gases do efeito estufa",3,23,1,34.78260869565217,17.391304347826086
 As restantes provas devem ser considerados exercícios de manipular axiomas,4,11,0,27.27272727272727,9.090909090909092
" O objetivo destes resultados é que nos permitam efetuar qualquer manipulação, que pensamos é ""obviamente verdade"", devido à nossa experiência de trabalhar com números",4,30,2,40.0,6.666666666666667
" Salvo quantificados, o seguinte deveria realizar para todos",4,10,1,20.0,10.0
" Embora possa ser dito que a totalidade deste livro é dedicada aos estudos de aplicações de completude, em particular, existem algumas aplicações simples que podemos dar facilmente quais fornecem uma indicação quanto ao modo como a completude resolve os problemas com os reais descritos acima",4,51,2,35.294117647058826,13.725490196078432
 Seja formula_224 é não-negativo,4,5,0,20.0,20.0
" Então formula_61 têm uma única ""raíz quadrada"" não-negativa, denotado formula_226, que satisfaz formula_227",4,18,2,16.666666666666664,5.555555555555555
 Tratamos apenas com o caso formula_228,4,7,0,28.57142857142857,14.285714285714285
 O caso formula_229 é deixado como exercício,4,8,0,25.0,25.0
" Primeiro, notamos que quando formula_230 são não-negativos, formula_231 (Na terminologia iremos Introduzir mais tarde, dizendo que a função formula_232 é estritamente crescente)",4,28,3,25.0,3.571428571428571
" Isso deixa claro que só pode haver uma raiz quadrada de formula_233, e assim ele continua a encontrar um",4,21,1,38.095238095238095,9.523809523809524
 Seja formula_234,4,3,0,0.0,33.33333333333333
" Pretendemos aplicar o axioma do menor das cotas superiores para formula_235, por isso temos de mostrar que é não-vazio e limitada superiormente",4,24,1,41.66666666666667,16.666666666666664
" Este formula_235 é não-vazio é claro, desde que formula_237",4,11,1,36.36363636363637,0.0
" Além disso, formula_233 por si só é uma cota superior para formula_235, uma vez que se formula_240, então formula_241, de modo que formula_242, e portanto formula_243",4,33,5,42.42424242424242,18.181818181818183
" Colocando estes fatos juntos, pelo axioma do menor da costas superiores, deduzimos que formula_235 tem o menor das cotas superiores, ao qual chamamos formula_245",4,29,3,34.48275862068966,10.344827586206897
 Queremos mostrar que formula_245 é a raiz quadrada de formula_233 que queremos,4,13,0,30.76923076923077,7.6923076923076925
" Certamente formula_245 é positivo, uma vez que formula_237 e assim formula_250",4,13,1,38.46153846153847,7.6923076923076925
" Em particular, podemos dividir por formula_245",4,8,1,12.5,0.0
" Para mostrar que formula_252, eliminamos as possibilidades que formula_253, e que formula_254",4,15,2,26.666666666666668,6.666666666666667
 Suponha que formula_253,4,4,0,25.0,0.0
 Seja formula_256,4,3,0,0.0,33.33333333333333
" Então: formula_257Então formula_258 é na verdade uma cota superior para formula_235, mas isso é impossível, uma vez que <math> t e formula_245 é a menor das cotas superiores para formula_235",4,36,2,38.88888888888889,11.11111111111111
 Assim concluímos que formula_262,4,5,0,20.0,0.0
" Depois de dar um duro danado, acordando muito cedo e dormindo tarde da noite para treinar longe de casa, ela chegou à seleção brasileira com apenas 16 anos",1,31,2,45.16129032258064,25.806451612903224
" Dona de uma concentração incrível e muito habilidosa nos lances à distância, Hortência já salvou o Brasil da derrota em muitas finais emocionantes",1,25,1,32.0,16.0
 A jogadora passou 21 anos na seleção brasileira,1,9,0,11.11111111111111,22.22222222222222
" Com a camisa verde-amarela número quatro, a ala disputou cinco mundiais, quatro Pan-Americanos e duas Olimpíadas",1,19,2,26.31578947368421,5.263157894736842
 Hortência sempre foi reconhecida por ser dura na queda nas quadras,1,12,0,50.0,16.666666666666664
" Apesar de o basquete ser um jogo meio violento por ter muita gente jogando na quadra, ela nunca se intimidou com as unhadas, empurrões e tapas que recebeu das adversárias em quadra",1,35,2,42.857142857142854,11.428571428571429
 A jogadora chegou a marcar 121 pontos em uma partida - recorde do basquete feminino no Brasil,1,18,0,27.77777777777778,22.22222222222222
" Em 1992, Hortência foi um dos grandes destaques da primeira equipe brasileira feminina de basquete a participar de uma Olimpíada, em Barcelona, na Espanha",1,28,3,39.285714285714285,17.857142857142858
" Em 1996, na Olimpíada de Atlanta, veio a consagração final: medalha de prata, uma façanha inédita para o basquete brasileiro",1,25,3,24.0,16.0
" Ai, que fome! Ainda bem que o supermercado está aberto",1,13,1,30.76923076923077,7.6923076923076925
" Saindo do super, sua mãe reclama que seu tênis está furado, e vocês dão uma passada no shopping para comprar outro",1,24,2,41.66666666666667,16.666666666666664
" Na volta, você tropeça na calçada e rala o joelho",1,12,1,16.666666666666664,25.0
" Xi, vai ter que dar uma passadinha na farmácia para comprar um curativo",1,15,1,53.333333333333336,26.666666666666668
" Para compensar, saindo de lá, sua mãe leva você ao cinema, com direito a pipoca e chocolate",1,22,3,22.727272727272727,22.727272727272727
