text,level
"” Nos quatro principais portais brasileiros, as notícias sobre esportes e política são as que mais geram comentários ofensivos",2
 A crescente onda de agressividade verbal levou os portais a mudar a política de interação com os internautas,2
" Além de exigir cadastro prévio dos usuários, criar listas para o bloqueio automático de palavrões e montar equipes dedicadas à moderação, as redações têm experimentado outras medidas, como forma de inibir a participação dos leitores",2
" Esse tipo de medida pode ajudar a acalmar os ânimos nos sites de notícias, mas, nas redes sociais, o bullying é bem mais difícil de ser controlado, como mostra o caso envolvendo a estudante Julia Gabriele, 11 anos, agredida publicamente nas redes sociais por causa de suas",2
 sobrancelhas,2
" Moradora de Cabo do Santo Agostinho, cidade a 35 quilômetros de Recife, Pernambuco, Julia virou piada no Facebook ao publicar fotos que deram origem a montagens com tesouras e pinças que sugeriam a Julia aparar as grossas sobrancelhas",2
" “Todas as pessoas estão rindo de mim, pessoas da minha cidade, pessoas que conheço aqui na internet",2
" Estou chorando o dia inteiro por causa de vcs”, escreveu Julia no Twitter",2
" A história foi parar nos Trending Topics, lista dos assuntos mais comentados da rede de microblogs, e amplificou a brincadeira para além de Pernambuco",2
 Muitos ficaram sensibilizados e criaram páginas de apoio a Julia,2
 Mas houve quem retransmitisse a piada a todos os amigos,2
 A posição das cores é padronizada internacionalmente,3
 Um exemplo de padronização aceito e utilizado mundialmente é o Método 5S,3
" Qualquer corporação que deseje implementá-lo pode fazê-lo sem pagar direitos autorais a ninguém, tendo que arcar somente com os custos inerentes ao processo e, normalmente, os gastos com consultoria",3
" Você pode argumentar: ""Um texto formatado no MS Word segue um padrão""",3
 De fato,3
 Mas aí entra a segunda parte: padrão aberto X padrão proprietário,3
" Um padrão aberto é um conjunto de diretivas ou características que garantem a manipulação do código, a sua auditabilidade, o entendimento de como funciona o software, retirando deste a sua dimensão de ""caixa preta""",3
" A implicação disto tudo é exponencial: eu posso, como usuário do programa de computador, passar de mero usuário passivo para sujeito da ação, pois eu posso entender os bastidores do funcionamento do programa, já que este é aberto, livre, e eu posso estudá-lo e eventualmente processar mudanças em seu funcionamento e ainda serei encorajado a propagar estas mudanças a toda a comunidade de SL",3
" Podemos citar, como requisitos para um software poder ser considerado aberto, várias características, dentre elas:Podemos, sem qualquer embargo, afirmar que o ODF é norma técnica de padrão aberto de suíte de escritório sendo este padronizado pela entidade ISO/IEC sob o número de protocolo 26",3
300,3
" Por ser aberto, o LibreOffice",3
org garante que qualquer pessoa pode adotá-lo e modificá-lo à vontade,3
 O LibreOffice,3
org usa o formato ODF em seus aquivos,3
" O formato ODF é assegurado e endossado pela entidade internacional OASIS, ou Organization for the Advancement of Structured Information Standards, ou ainda, em português, Organização para o Avanço de Padrões em Informação Estruturada, que tem, entre seus membros, IBM, Sun, Adobe, Corel, SAP Ag, dentre outras",3
" O formato ODF se subdivide em vários subformatos (leiam-se extensões), para efeito de identificação dos aplicativos / arquivos",3
" As extensões de arquivos mais comuns, usadas pelos documentos do OpenDocument são:É muito fácil saber o tipo de arquivo do ODF: se é um arquivo do usuário, se é um modelo, e qual a aplicação do LibreOffice",3
"org que manipula aquele arquivo: os arquivos do padrão ODF têm, salvo menção em contrário, três (3) letras em sua extensão",3
"Mecânica dos fluidos/Equações básicas em coordenadas cilíndricas para o líquido NewtonianoComo vimos anteriormente, a equação da continuidade em um sistema de coordenadas cilíndricas em a forma seguinte:formula_1Considerando ρ constante, ela se simplifica paraformula_2E assimformula_3Componente r:formula_4formula_5Componente Θ:formula_6formula_7Componente z:formula_8formula_9Mecânica dos fluidos/Medidores de área variávelEsses medidores, dos quais o tipo mais conhecido é o rotâmetro, oferecem uma área de passagem que é função da vazão",4
" Essa variação na área é obtida por meio da inserção de um elemento que funciona como um obturador, cobrindo e descobrindo partes do orifício por onde o fluido vai passar em função da velocidade do fluxo",4
"No rotâmetro, esse obturador consiste em um elemento flutuador (também chamado de ""bóia"" ou ""peão"") colocado em um tubo vertical de forma cônica, por onde o fluxo passa",4
 O fluido entra por baixo e empurra o flutuador para cima até que a área descoberta para passagem do fluxo seja grande o suficiente e as forças sobre o flutuador se equilibrem,4
 A altura que o fluxo levanta o flutuador é então uma indicação da vazão,4
" Se o líquido não for transparente, pode-se medir a posição do elemento flutuador por meio de um sensor eletrônico",4
"As vantagens dos rotâmetros são as seguintes:Como desvantagens, figuram a dificuldade de trabalhar em diâmetros muito grandes, o fato de serem mais frágeis, por geralmente possuírem um tubo de vidro, e o fato de requererem a montagem numa posição determinada (vertical, com o fluxo entrando por baixo)",4
Os rotâmetros podem ser combinados com a placa de orifício para medir vazão em tubulações maiores,4
" Para evitar a necessidade da montagem vertical, uma mola pode ser incluída de modo a fornecer a força de oposição ao fluxo",4
"Mecânica dos fluidos/Exercícios resolvidos/A4um reservatório de volume igual a 70 m³ está sendo enchido de um óleo com densidade de 3500 kg/m³ por uma torneira com vazão de 0,7 kg/s",4
 Em quanto tempo este reservatório estará cheio,4
Mecânica dos fluidos/Exercícios resolvidos/C3Água flui em um canal aberto de 3 m de diâmetro a uma velocidade de 0,4
5 m/s até atingir uma parede vertical com uma abertura de diâmetro igual a 0,4
4 m localizada na sua base,4
 Comparar a força exercida pelo líquido sobre a parede nessas condições e quando a abertura está fechada por uma comporta,4
"ρ = 1000 kg/mComo se trata de um canal livre, é mais fácil usar pressões manométricas",4
 Seja F a força sobre a parede com a comporta fechada e F a força sobre a parede com a comporta aberta,4
" No primeiro caso, apenas forças hidrostáticas estão presentes, e v = v = 0",4
" Assim,formula_1onde p é a pressão no centro geométrico da parede e h é a profundidade desse centro",4
" Logo,formula_2Para calcular F, apliquemos a equação da continuidade e a lei de conservação do momento linear sobre o volume de controle escolhido de forma a contornar o canal antes e depois da comporta:formula_3formula_4Como o fluido é incompressível e as velocidades são constantesformula_5formula_6formula_7Essa é a força total exercida sobre o fluido; uma parte se deve às forças hidrostáticas e a outra, à ação da parede",4
"formula_8A maneira mais fácil de calcular a força hidrostática total F é considerar a situação da comporta fechada, calcular a força hidrostática exercida sobre a abertura e a força exercida na parede inteira, e fazer a subtração",4
formula_9formula_10formula_11Assim:formula_12formula_13formula_14formula_15formula_16A força exercida pelo líquido sobre a parede é igual e de sentido contrário: formula_17,4
" Também se tornará mais conhecido entre outros cardeais e, quem sabe, poderá chegar a papa, depois da morte de Bento XVI",1
" Um espaço para as crianças acompanharem a visita do Papa Bento XVI ao BrasilHoje, em São Paulo, o papa Bento XVI vai canonizar o Frei Galvão",1
 Canonizar é o mesmo que transformar alguém em santo,1
 Só o Papa pode fazer isso,1
" Quando ele transforma alguém em santo, a pessoa passa a ser cultuada em público, ganha uma festa anual, tipo aniversário, e tem direito a uma missa só para si",1
" Para ser considerado santo, não é fácil",1
 O mais importante é que a Igreja Católica reconheça pelo menos dois milagres feitos pelo candidato,1
" Com um milagre, ele vira apenas beato",1
 Não chega a santo,1
" Milagre é uma coisa sensacional, extraordinária, que a lógica não explica e que não acontece todo dia",1
" Um exemplo: quando uma pessoa, de uma hora para outra, fica boa de uma doença muito ruim, quem acredita em Deus acha que isso foi milagre",1
" Frei Galvão, que se chamava Antônio de SantAnna Galvão, teve reconhecidos dois milagres",1
 O primeiro foi a cura de uma menina que tinha hepatite,1
 O segundo foi o sucesso de um parto de alto risco,1
" Nos dois casos, as pessoas ficaram boas depois de terem tomado as pílulas de papel do frei",1
 Esses dois milagres ocorreram muitos anos depois da época em que viveu o Frei Galvão,1
 Ele nasceu em 1739 e morreu em 1822,1
 Esse barulho todo no dia de hoje se deve ao fato de o Frei Galvão ser o primeiro santo nascido no Brasil,1
" Madre Paulina, que viveu em Santa Catarina e virou santa em 2002 pelo papa João Paulo II, nasceu na Itália",1
 Tangos & Tragédias é um espetáculo mais velho do que você,1
" Ele está em cartaz há mais de 20 anos, só nos verões, um depois do outro, no Theatro São Pedro, em Porto Alegre",1
" Combina música e teatro para contar a história de dois caras, o Maestro Pletskaia e Kraunus Sang que deixaram uma ilha, a Sbórnia, que, depois de uma explosão, se desgrudou de um continente e navega solta pelo mar, como se fosse um imenso barco",1
Política,2
" Charle Montesquieu (1689-1755), um dos ícones do iluminismo francês, foi o responsável por organizar o modelo político que caracterizaria o Estado Democrático de Direito, isto é, o Estado Cidadão",2
 Esse modelo também é conhecido como o modelo dos Três Poderes,2
" Para compreender a importância da proposta desse modelo, é necessário saber o que significa propriamente um Estado composto de cidadãos",2
" De meados do século XVI até o fim do século XVIII, imperou, na Europa, o modelo do Estado Absolutista Moderno",2
 Esse modelo teve por função principal reter as guerras civis que se desencadearam após as reformas religiosas protestantes,2
 A onda de guerras civis exigiu o aparecimento de um poder centralizado capaz de conter as insurgências populares,2
